,submission_date,state,tot_cases,new_case,tot_death,new_death,created_at
26100,01/23/2021,GA,862158,8985,13246,186,01/24/2021 02:36:49 PM
26101,04/29/2021,PW,0,0,0,0,04/30/2021 01:40:40 PM
26102,01/20/2021,UT,328308,2087,1517,10,01/21/2021 02:44:32 PM
26103,06/11/2020,WV,2217,24,86,1,06/12/2020 02:17:59 PM
26104,05/18/2020,AS,0,0,0,0,05/19/2020 03:45:23 PM
26105,06/17/2021,PW,2,0,0,0,06/18/2021 01:48:26 PM
26106,03/16/2020,KS,11,3,1,0,03/26/2020 04:22:39 PM
26107,04/25/2020,TX,23773,967,850,37,06/30/2021 01:55:54 PM
26108,09/07/2020,HI,9986,66,86,1,09/08/2020 10:47:00 AM
26109,02/04/2021,PR,95064,80,1868,7,02/05/2021 02:54:41 PM
26110,10/07/2020,WV,17139,203,369,5,10/08/2020 01:56:57 PM
26111,11/16/2020,WV,34460,781,585,3,11/17/2020 02:52:47 PM
26112,10/04/2020,WV,16628,160,358,1,10/05/2020 01:49:47 PM
26113,02/08/2020,PW,0,0,0,0,03/26/2020 04:22:39 PM
26114,06/25/2021,HI,36198,41,511,1,06/26/2021 02:17:39 PM
26115,05/12/2020,CO,20091,356,1006,20,05/13/2020 03:26:08 PM
26116,08/31/2020,WV,10250,140,214,1,09/01/2020 02:09:34 PM
26117,02/11/2021,AS,3,0,0,0,02/12/2021 02:56:38 PM
26118,07/26/2020,GA,171200,2740,3498,3,07/27/2020 10:16:42 AM
26119,03/06/2021,WV,133290,326,2323,5,03/07/2021 02:51:40 PM
26120,03/13/2020,MA,109,1,0,0,03/15/2020 12:00:00 AM
26121,06/21/2021,PR,139782,29,2543,3,06/22/2021 02:36:11 PM
26122,11/27/2020,KS,153021,5224,1529,26,11/28/2020 02:46:47 PM
26123,04/03/2020,KS,620,68,17,4,04/03/2020 04:22:39 PM
26124,02/04/2021,NYC,630125,3205,27497,82,02/02/2021 12:00:00 AM
26125,04/04/2020,AS,0,0,0,0,04/03/2020 04:22:39 PM
26126,09/23/2020,AR,77963,982,1229,20,09/24/2020 01:54:02 PM
26127,09/13/2020,AK,6277,62,59,0,09/13/2020 12:00:00 AM
26128,12/27/2020,PR,73658,431,1456,11,12/28/2020 02:42:49 PM
26129,04/01/2020,UT,1012,78,7,2,03/31/2020 04:22:39 PM
26130,01/27/2020,AS,0,0,0,0,03/26/2020 04:22:39 PM
26131,08/21/2020,CO,54586,356,1910,7,08/22/2020 02:21:09 PM
26132,03/01/2020,FL,0,0,0,0,03/26/2020 04:22:39 PM
26133,06/22/2020,WV,2571,28,90,1,06/23/2020 02:28:19 PM
26134,12/05/2020,CO,257347,5125,3357,19,12/06/2020 02:51:16 PM
26135,10/09/2020,HI,13263,153,166,2,10/10/2020 01:30:17 PM
26136,08/26/2020,NYC,235326,320,23382,8,08/24/2020 12:00:00 AM
26137,06/19/2021,MA,709323,68,17965,4,06/18/2021 01:48:26 PM
26138,10/22/2020,FL,758306,5461,16267,57,10/23/2020 01:44:31 PM
26139,06/05/2020,AK,529,11,14,0,06/05/2020 12:00:00 AM
26140,02/11/2020,AS,0,0,0,0,03/26/2020 04:22:39 PM
26141,09/11/2020,GA,303951,2116,6246,42,09/12/2020 10:12:43 AM
26142,08/17/2020,NYC,233029,166,23342,6,08/15/2020 12:00:00 AM
26143,05/08/2021,AS,0,0,0,0,05/09/2021 01:43:24 PM
26144,12/31/2020,WV,85334,1109,1338,20,01/01/2021 02:49:07 PM
26145,05/10/2020,TX,38869,1009,1322,27,05/12/2020 12:00:00 AM
26146,05/27/2020,AK,414,1,11,0,05/27/2020 12:00:00 AM
26147,05/14/2020,FL,43210,808,1875,48,05/15/2020 04:11:22 PM
26148,09/21/2020,MP,69,0,2,0,09/22/2020 01:51:57 PM
26149,05/31/2021,PR,138757,67,2505,3,06/01/2021 03:18:33 PM
26150,09/30/2020,GA,335717,1906,7021,27,10/01/2020 09:42:11 AM
26151,12/16/2020,PR,64751,1065,1323,11,12/17/2020 02:33:42 PM
26152,12/27/2020,WV,80710,533,1254,1,12/28/2020 02:42:49 PM
26153,08/24/2020,WV,9312,40,179,1,08/25/2020 02:02:54 PM
26154,07/17/2020,OK,33042,828,529,10,07/18/2020 12:00:00 AM
26155,08/05/2020,GA,206796,3888,3984,63,08/06/2020 10:12:27 AM
26156,01/24/2020,MA,0,0,0,0,03/26/2020 04:22:39 PM
26157,07/12/2020,TX,258658,8196,5219,224,07/14/2020 12:00:00 AM
26158,12/16/2020,GA,560619,6624,10228,68,12/17/2020 02:33:42 PM
26159,03/24/2020,WV,39,19,0,0,03/26/2020 04:22:39 PM
26160,05/14/2020,TX,43851,1448,1463,33,05/16/2020 12:00:00 AM
26161,09/19/2020,OK,82726,1310,1240,13,09/20/2020 12:00:00 AM
26162,03/09/2020,AS,0,0,0,0,03/26/2020 04:22:39 PM
26163,02/05/2020,AR,0,0,0,0,03/26/2020 04:22:39 PM
26164,12/30/2020,GA,654743,9053,10846,67,12/31/2020 02:55:07 PM
26165,10/09/2020,MP,77,2,2,0,10/10/2020 01:30:17 PM
26166,03/11/2021,OK,437202,382,7034,8,03/12/2021 12:00:00 AM
26167,03/27/2021,UT,384173,460,2101,10,03/28/2021 01:52:27 PM
26168,09/27/2020,OK,91054,961,1339,11,09/28/2020 12:00:00 AM
26169,03/31/2020,NYC,53869,3623,1744,353,03/29/2020 12:00:00 AM
26170,09/24/2020,NYC,244423,461,23505,4,09/22/2020 12:00:00 AM
26171,07/19/2020,AK,1881,83,27,0,07/19/2020 12:00:00 AM
26172,09/23/2020,AK,7064,76,64,1,09/23/2020 12:00:00 AM
26173,03/14/2021,KS,297748,0,4824,0,03/15/2021 02:03:45 PM
26174,01/21/2021,HI,24663,112,325,3,01/22/2021 02:51:49 PM
26175,05/10/2021,PW,0,0,0,0,05/11/2021 01:53:24 PM
26176,10/15/2020,MP,80,3,2,0,10/16/2020 01:33:55 PM
26177,10/26/2020,KS,78676,2446,976,1,10/27/2020 01:47:53 PM
26178,05/31/2021,GA,1123841,237,20837,0,06/01/2021 03:18:33 PM
26179,08/20/2020,PR,28846,703,374,7,08/21/2020 02:27:34 PM
26180,09/26/2020,FL,690387,2731,14022,107,09/27/2020 01:39:49 PM
26181,04/04/2020,PW,0,0,0,0,04/03/2020 04:22:39 PM
26182,01/13/2021,NYC,515913,7251,25799,61,01/11/2021 12:00:00 AM
26183,02/02/2020,TX,0,0,0,0,03/26/2020 04:22:39 PM
26184,03/14/2020,GA,139,24,1,0,03/26/2020 12:22:39 PM
26185,04/27/2021,NYC,924829,1039,32501,28,04/25/2021 12:00:00 AM
26186,06/26/2021,HI,36251,53,513,2,06/28/2021 01:23:06 PM
26187,07/22/2020,HI,1463,54,25,1,07/23/2020 10:48:19 AM
26188,11/09/2020,MP,100,0,2,0,11/10/2020 02:45:45 PM
26189,04/08/2021,HI,30673,121,467,3,04/09/2021 02:11:49 PM
26190,04/23/2020,MP,14,0,2,0,05/25/2020 03:38:40 PM
26191,02/19/2021,UT,365256,857,1834,21,02/20/2021 02:45:37 PM
26192,08/08/2020,KS,30638,0,380,0,08/09/2020 02:03:10 PM
26193,01/06/2021,WV,94678,1516,1481,39,01/07/2021 02:56:59 PM
26194,11/20/2020,AK,25651,475,168,2,11/20/2020 12:00:00 AM
26195,03/09/2020,OK,110,19,0,0,03/10/2020 12:00:00 AM
26196,07/05/2021,MP,183,0,2,0,07/06/2021 01:52:24 PM
26197,12/15/2020,GA,553995,7437,10160,56,12/16/2020 02:28:57 PM
26198,05/16/2020,OK,6123,106,314,2,05/17/2020 12:00:00 AM
26199,05/15/2020,NYC,194339,1342,21061,91,05/13/2020 12:00:00 AM
26200,02/17/2020,OK,3,2,0,0,02/18/2020 12:00:00 AM
26201,10/31/2020,HI,14995,62,218,3,11/01/2020 03:03:08 PM
26202,04/16/2021,FL,2115191,7161,34330,92,04/17/2021 01:58:33 PM
26203,04/17/2021,PR,121701,1130,2200,6,04/18/2021 01:41:35 PM
26204,06/25/2020,CO,31479,324,1669,2,06/26/2020 07:18:27 PM
26205,05/04/2021,AS,0,0,0,0,05/05/2021 02:14:20 PM
26206,11/19/2020,OK,189153,3437,2486,34,11/20/2020 12:00:00 AM
26207,01/17/2021,FL,1542567,10737,24137,133,01/18/2021 02:39:32 PM
26208,02/02/2020,KS,0,0,0,0,03/26/2020 04:22:39 PM
26209,01/05/2021,AS,3,0,0,0,01/06/2021 02:58:26 PM
26210,06/18/2020,NYC,213994,437,22742,19,06/16/2020 12:00:00 AM
26211,03/31/2021,CO,462081,1763,6107,8,04/01/2021 02:13:30 PM
26212,02/26/2021,FL,1863453,5783,30624,146,02/27/2021 02:51:23 PM
26213,05/14/2021,AS,0,0,0,0,05/15/2021 01:54:58 PM
26214,05/07/2020,UT,5794,199,61,3,05/08/2020 09:26:08 PM
26215,12/31/2020,PR,77054,763,1521,18,01/01/2021 02:49:07 PM
26216,06/29/2020,HI,901,18,18,0,06/30/2020 11:27:33 AM
26217,06/04/2020,CO,27360,300,1512,18,06/05/2020 03:17:07 PM
26218,05/25/2021,CO,539261,1403,6520,11,05/26/2021 01:48:32 PM
26219,02/11/2020,WV,0,0,0,0,03/26/2020 04:22:39 PM
26220,01/26/2021,UT,338675,1411,1613,16,01/27/2021 02:53:24 PM
26221,06/04/2021,WV,162232,121,2813,6,06/05/2021 01:49:07 PM
26222,07/04/2020,OK,22074,592,453,3,07/05/2020 12:00:00 AM
26223,02/14/2021,AR,313028,466,5265,13,02/15/2021 02:46:24 PM
26224,06/24/2020,GA,69639,1835,2698,11,06/25/2020 10:07:27 AM
26225,09/12/2020,AK,6215,103,59,1,09/12/2020 12:00:00 AM
26226,05/26/2020,AR,6180,151,119,2,05/27/2020 03:37:59 PM
26227,11/14/2020,HI,16379,105,221,0,11/15/2020 03:12:13 PM
26228,02/26/2021,GA,1000822,3434,17219,20,02/27/2021 02:51:23 PM
26229,03/18/2021,WV,136716,382,2570,5,03/19/2021 02:25:43 PM
26230,07/13/2020,WV,4313,69,97,1,07/14/2020 03:13:07 PM
26231,07/27/2020,PW,0,0,0,0,07/28/2020 02:21:07 PM
26232,04/09/2021,CO,475988,1935,6150,7,04/10/2021 01:45:46 PM
26233,01/24/2021,AR,284066,1071,4606,43,01/25/2021 02:42:40 PM
26234,03/09/2020,HI,2,0,0,0,03/09/2020 12:00:00 AM
26235,08/29/2020,CO,57041,268,1944,7,08/30/2020 02:49:52 PM
26236,06/01/2021,CO,543581,407,6579,-1,06/02/2021 02:35:40 PM
26237,12/09/2020,UT,222545,2574,995,23,12/10/2020 02:50:16 PM
26238,05/26/2020,MA,93693,422,6952,73,05/28/2020 12:00:00 AM
26239,10/30/2020,AR,110874,1162,1900,6,10/31/2020 01:30:31 PM
26240,11/25/2020,AR,150277,1965,2425,20,11/26/2020 02:44:21 PM
26241,05/21/2021,OK,452283,118,7290,0,05/22/2021 12:00:00 AM
26242,04/15/2020,MA,29918,1755,1586,184,04/17/2020 12:00:00 AM
26243,12/05/2020,KS,168386,91,1786,0,12/06/2020 02:51:16 PM
26244,05/28/2021,AS,0,0,0,0,05/29/2021 01:33:02 PM
26245,08/22/2020,FL,591283,4260,10274,106,08/23/2020 02:15:28 PM
26246,02/02/2020,NYC,0,0,0,0,03/26/2020 04:22:39 PM
26247,11/23/2020,KS,142059,7526,1456,46,11/24/2020 03:27:55 PM
26248,05/14/2020,CO,20762,361,1090,31,05/15/2020 04:11:22 PM
26249,04/12/2021,MA,661101,1532,17419,11,04/14/2021 12:00:00 AM
26250,01/17/2021,AR,271122,944,4311,18,01/18/2021 02:39:32 PM
26251,07/30/2020,CO,46204,408,1822,0,07/31/2020 02:35:06 PM
26252,05/08/2020,KS,6501,357,152,5,05/09/2020 09:26:08 PM
26253,03/23/2021,PR,104888,145,2100,2,03/24/2021 02:16:52 PM
26254,04/30/2020,FL,33690,1372,1268,50,05/01/2020 09:00:19 PM
26255,06/29/2021,AS,0,0,0,0,06/30/2021 02:11:39 PM
26256,03/02/2020,GA,3,1,0,0,03/26/2020 12:22:39 PM
26257,04/08/2020,MA,16567,1365,634,103,04/10/2020 12:00:00 AM
26258,02/09/2020,TX,0,0,0,0,03/26/2020 04:22:39 PM
26259,06/06/2020,MA,99301,505,7480,44,06/08/2020 12:00:00 AM
26260,11/03/2020,KS,89277,0,1046,0,11/04/2020 03:03:00 PM
26261,06/01/2020,AS,0,0,0,0,06/02/2020 02:16:17 PM
26262,03/09/2021,GA,1026692,1761,17978,30,03/10/2021 02:58:31 PM
26263,01/27/2020,KS,0,0,0,0,03/26/2020 04:22:39 PM
26264,06/22/2021,UT,412019,249,2333,3,06/23/2021 03:24:06 PM
26265,06/23/2021,CO,554977,504,6754,14,06/24/2021 03:16:23 PM
26266,12/14/2020,AR,187057,1355,2990,45,12/15/2020 02:39:02 PM
26267,05/03/2020,OK,4711,41,264,8,05/04/2020 12:00:00 AM
26268,06/08/2020,HI,669,6,17,0,06/09/2020 12:49:08 PM
26269,07/18/2020,MA,106664,177,8437,13,07/20/2020 12:00:00 AM
26270,01/15/2021,MA,459927,5525,13691,67,01/17/2021 12:00:00 AM
26271,04/24/2020,GA,21537,681,899,26,04/26/2020 02:23:56 PM
26272,02/20/2021,AS,4,0,0,0,02/21/2021 02:57:50 PM
26273,02/14/2021,PR,97837,228,1920,5,02/15/2021 02:46:24 PM
26274,08/26/2020,GA,269637,2603,5311,49,08/27/2020 09:42:08 AM
26275,03/05/2021,TX,2678295,6853,46941,102,03/07/2021 12:00:00 AM
26276,07/02/2020,NYC,218736,457,22984,11,06/30/2020 12:00:00 AM
26277,06/30/2020,FL,149781,5976,3505,58,07/01/2020 03:45:16 PM
26278,07/03/2021,OK,459074,224,7402,2,07/05/2021 01:25:13 PM
26279,01/19/2021,CO,377856,1685,5388,2,01/20/2021 02:44:03 PM
26280,08/04/2020,AR,45381,784,490,15,08/05/2020 02:13:18 PM
26281,03/06/2021,NYC,754803,4125,29803,64,03/04/2021 12:00:00 AM
26282,04/29/2020,UT,4605,182,46,1,04/30/2020 04:07:01 PM
26283,05/11/2021,AR,337819,233,5770,6,05/12/2021 02:33:56 PM
26284,02/13/2020,HI,0,0,0,0,03/26/2020 04:22:39 PM
26285,11/22/2020,AK,26844,522,173,2,11/22/2020 12:00:00 AM
26286,02/11/2021,MP,134,1,2,0,02/12/2021 02:56:38 PM
26287,03/15/2020,AK,1,0,0,0,03/26/2020 04:22:39 PM
26288,08/20/2020,AS,0,0,0,0,08/21/2020 02:27:34 PM
26289,05/25/2020,KS,9218,260,188,3,05/26/2020 02:23:02 PM
26290,01/15/2021,AR,267635,3124,4263,35,01/16/2021 02:46:10 PM
26291,03/16/2021,PW,0,0,0,0,03/17/2021 02:24:24 PM
26292,03/15/2020,AS,0,0,0,0,03/26/2020 04:22:39 PM
26293,04/06/2020,AR,915,62,16,0,04/05/2020 04:22:39 PM
26294,12/09/2020,KS,179803,5778,1941,85,12/10/2020 02:50:16 PM
26295,05/22/2021,GA,1119614,602,20661,24,05/23/2021 01:37:59 PM
26296,04/17/2021,WV,148517,446,2780,3,04/18/2021 01:41:35 PM
26297,03/22/2020,CO,591,116,6,1,03/26/2020 04:22:39 PM
26298,06/22/2020,OK,14345,271,414,0,06/23/2020 12:00:00 AM
26299,10/27/2020,WV,22706,483,432,8,10/28/2020 01:52:28 PM
26300,04/03/2021,TX,2791810,1650,48834,43,04/05/2021 12:00:00 AM
26301,05/24/2020,MP,22,0,2,0,05/25/2020 02:12:49 PM
26302,02/25/2021,OK,432134,422,6871,17,02/26/2021 12:00:00 AM
26303,09/28/2020,AR,82049,807,1331,23,09/29/2020 01:50:42 PM
26304,01/26/2020,WV,0,0,0,0,03/26/2020 04:22:39 PM
26305,12/24/2020,NYC,411429,5054,24753,55,12/22/2020 12:00:00 AM
26306,09/20/2020,CO,64857,501,2014,1,09/21/2020 01:47:41 PM
26307,07/03/2020,NYC,219153,417,22994,10,07/01/2020 12:00:00 AM
26308,12/16/2020,AR,191504,2306,3074,58,12/17/2020 02:33:42 PM
26309,04/28/2020,GA,23850,582,1025,81,04/29/2020 02:12:08 PM
26310,03/03/2020,PW,0,0,0,0,03/26/2020 04:22:39 PM
